timestamp,machine_id,line,machine_family,temperature_c,vibration_mm_s,pressure_bar,current_amp,rul_days,anomaly_score
2026-01-27T06:00:00Z,MC-04,Line-C,HeatTreat,76.61,4.21,8.2,138.18,26.4,39.2
2026-01-27T06:00:00Z,MD-01,Line-D,Assembly,72.11,2.33,8.61,98.71,35.8,55.4
2026-01-27T06:00:00Z,MD-02,Line-D,Assembly,67.48,2.87,9.65,114.37,14.4,33.5
2026-01-27T06:00:00Z,MD-03,Line-D,Assembly,75.13,5.07,9.62,134.43,33.8,48.8
2026-01-27T06:00:00Z,MD-04,Line-D,Assembly,67.96,4.21,7.55,134.24,28.2,75.1
2026-01-27T07:00:00Z,MA-01,Line-A,Press,77.06,3.35,7.22,124.51,28.2,50.8
2026-01-27T07:00:00Z,MA-02,Line-A,Press,69.39,1.62,9.14,120.35,8.9,27.6
2026-01-27T07:00:00Z,MA-03,Line-A,Press,73.39,2.04,9.51,118.43,36.5,70.9
2026-01-27T07:00:00Z,MA-04,Line-A,Press,72.9,2.59,8.33,127.19,42.3,39.2
2026-01-27T07:00:00Z,MB-01,Line-B,CNC,60.53,3.28,8.61,102.75,15.5,31.1
2026-01-27T07:00:00Z,MB-02,Line-B,CNC,72.84,2.65,8.05,135.01,12.9,45.1
2026-01-27T07:00:00Z,MB-03,Line-B,CNC,86.81,7.74,7.2,102.9,38.9,51.5
2026-01-27T07:00:00Z,MB-04,Line-B,CNC,70.09,4.42,7.5,135.16,10.6,25.4
2026-01-27T07:00:00Z,MC-01,Line-C,HeatTreat,74.61,6.3,7.44,126.3,57.0,49.7
2026-01-27T07:00:00Z,MC-02,Line-C,HeatTreat,71.28,2.79,7.51,88.94,11.1,36.3
2026-01-27T07:00:00Z,MC-03,Line-C,HeatTreat,75.63,4.28,9.38,91.81,24.0,39.0
2026-01-27T07:00:00Z,MC-04,Line-C,HeatTreat,80.2,3.11,7.15,122.06,40.0,48.5
2026-01-27T07:00:00Z,MD-01,Line-D,Assembly,69.03,2.38,9.56,100.8,18.0,58.4
2026-01-27T07:00:00Z,MD-02,Line-D,Assembly,67.02,2.76,8.45,127.47,15.2,65.7
2026-01-27T07:00:00Z,MD-03,Line-D,Assembly,71.57,4.35,8.28,128.24,13.5,64.9
2026-01-27T07:00:00Z,MD-04,Line-D,Assembly,65.72,4.09,7.71,90.87,20.8,50.9
2026-01-27T08:00:00Z,MA-01,Line-A,Press,69.49,4.0,9.3,107.94,20.9,45.6
2026-01-27T08:00:00Z,MA-02,Line-A,Press,64.99,5.47,6.11,128.12,35.9,51.9
2026-01-27T08:00:00Z,MA-03,Line-A,Press,83.15,7.34,9.4,117.86,6.4,25.2
2026-01-27T08:00:00Z,MA-04,Line-A,Press,66.18,4.64,6.57,173.65,21.0,50.5
2026-01-27T08:00:00Z,MB-01,Line-B,CNC,69.31,3.13,7.68,98.4,29.7,6.0
2026-01-27T08:00:00Z,MB-02,Line-B,CNC,68.09,4.09,8.14,126.53,20.6,39.8
2026-01-27T08:00:00Z,MB-03,Line-B,CNC,62.47,3.14,8.74,127.64,9.3,56.9
2026-01-27T08:00:00Z,MB-04,Line-B,CNC,68.24,4.03,9.12,99.68,34.5,22.9
2026-01-27T08:00:00Z,MC-01,Line-C,HeatTreat,69.27,4.1,8.02,123.02,23.8,27.0
2026-01-27T08:00:00Z,MC-02,Line-C,HeatTreat,74.71,5.05,7.48,122.93,17.4,57.9
2026-01-27T08:00:00Z,MC-03,Line-C,HeatTreat,71.94,5.14,7.42,125.86,14.5,33.5
2026-01-27T08:00:00Z,MC-04,Line-C,HeatTreat,78.42,2.31,7.7,117.22,23.8,32.6
2026-01-27T08:00:00Z,MD-01,Line-D,Assembly,70.05,1.4,8.33,98.73,26.9,44.4
2026-01-27T08:00:00Z,MD-02,Line-D,Assembly,88.1,6.0,7.82,105.96,22.8,93.6
2026-01-27T08:00:00Z,MD-03,Line-D,Assembly,72.76,4.16,10.0,94.17,24.2,68.5
2026-01-27T08:00:00Z,MD-04,Line-D,Assembly,72.41,4.11,7.77,107.98,35.3,20.7
2026-01-27T09:00:00Z,MA-01,Line-A,Press,60.77,2.92,7.88,92.91,17.2,55.7
2026-01-27T09:00:00Z,MA-02,Line-A,Press,69.92,3.19,7.94,97.72,35.1,10.0
2026-01-27T09:00:00Z,MA-03,Line-A,Press,68.07,4.63,7.49,107.39,19.7,51.5
2026-01-27T09:00:00Z,MA-04,Line-A,Press,70.75,2.51,8.3,136.23,33.7,47.9
2026-01-27T09:00:00Z,MB-01,Line-B,CNC,66.51,5.32,8.33,106.41,2,30.8
2026-01-27T09:00:00Z,MB-02,Line-B,CNC,74.24,2.97,7.47,84.87,15.6,29.1
2026-01-27T09:00:00Z,MB-03,Line-B,CNC,63.26,4.72,6.18,140.85,30.9,30.7
2026-01-27T09:00:00Z,MB-04,Line-B,CNC,62.74,4.14,8.53,105.12,24.9,30.6
2026-01-27T09:00:00Z,MC-01,Line-C,HeatTreat,61.73,4.59,7.84,106.22,12.4,52.8
2026-01-27T09:00:00Z,MC-02,Line-C,HeatTreat,85.66,4.66,7.52,127.22,15.6,62.8
2026-01-27T09:00:00Z,MC-03,Line-C,HeatTreat,67.12,1.4,9.67,117.11,8.9,28.2
2026-01-27T09:00:00Z,MC-04,Line-C,HeatTreat,67.18,3.43,8.01,100.79,18.1,43.5
2026-01-27T09:00:00Z,MD-01,Line-D,Assembly,78.5,1.4,7.6,141.14,35.9,26.5
2026-01-27T09:00:00Z,MD-02,Line-D,Assembly,66.3,1.94,7.96,90.2,45.0,36.5
2026-01-27T09:00:00Z,MD-03,Line-D,Assembly,65.46,1.4,8.54,130.57,47.1,33.1
2026-01-27T09:00:00Z,MD-04,Line-D,Assembly,80.22,6.49,9.84,141.92,1,72.7
2026-01-27T10:00:00Z,MA-01,Line-A,Press,75.24,7.22,6.71,109.04,33.6,61.5
2026-01-27T10:00:00Z,MA-02,Line-A,Press,73.43,2.47,7.72,122.94,28.8,28.1
2026-01-27T10:00:00Z,MA-03,Line-A,Press,75.12,1.92,8.7,139.01,29.2,57.0
2026-01-27T10:00:00Z,MA-04,Line-A,Press,69.64,5.5,9.66,130.14,40.7,20.0
2026-01-27T10:00:00Z,MB-01,Line-B,CNC,68.98,4.25,7.09,118.62,22.2,26.8
2026-01-27T10:00:00Z,MB-02,Line-B,CNC,71.69,2.41,8.64,125.71,16.2,42.1
2026-01-27T10:00:00Z,MB-03,Line-B,CNC,64.71,5.99,8.24,100.38,24.5,33.8
2026-01-27T10:00:00Z,MB-04,Line-B,CNC,69.12,2.14,9.39,121.52,8.7,57.6
2026-01-27T10:00:00Z,MC-01,Line-C,HeatTreat,69.18,1.9,7.36,120.67,11.7,30.6
2026-01-27T10:00:00Z,MC-02,Line-C,HeatTreat,65.91,4.92,7.59,99.02,57.2,13.4
2026-01-27T10:00:00Z,MC-03,Line-C,HeatTreat,75.99,5.05,7.87,133.34,11.6,27.6
2026-01-27T10:00:00Z,MC-04,Line-C,HeatTreat,74.39,4.76,9.38,114.58,36.2,63.6
2026-01-27T10:00:00Z,MD-01,Line-D,Assembly,76.99,2.82,8.54,117.65,22.5,46.9
2026-01-27T10:00:00Z,MD-02,Line-D,Assembly,70.71,4.98,7.67,120.69,31.1,21.7
2026-01-27T10:00:00Z,MD-03,Line-D,Assembly,67.47,3.06,8.94,137.31,21.8,25.8
2026-01-27T10:00:00Z,MD-04,Line-D,Assembly,71.27,3.21,8.23,137.57,36.6,45.4
2026-01-27T11:00:00Z,MA-01,Line-A,Press,67.01,5.25,6.92,98.45,8.6,43.0
2026-01-27T11:00:00Z,MA-02,Line-A,Press,65.57,6.53,7.99,104.43,25.9,19.4
2026-01-27T11:00:00Z,MA-03,Line-A,Press,72.06,3.61,7.6,94.42,54.0,61.2
2026-01-27T11:00:00Z,MA-04,Line-A,Press,75.49,4.33,7.13,136.16,47.0,58.1
2026-01-27T11:00:00Z,MB-01,Line-B,CNC,74.34,5.03,7.66,128.29,44.6,35.8
2026-01-27T11:00:00Z,MB-02,Line-B,CNC,70.62,2.34,7.9,131.26,34.4,48.1
2026-01-27T11:00:00Z,MB-03,Line-B,CNC,70.47,2.63,8.48,118.63,47.4,18.7
2026-01-27T11:00:00Z,MB-04,Line-B,CNC,74.02,2.14,9.27,100.36,45.4,27.6
2026-01-27T11:00:00Z,MC-01,Line-C,HeatTreat,71.17,2.0,8.77,96.32,21.5,47.1
2026-01-27T11:00:00Z,MC-02,Line-C,HeatTreat,66.76,4.23,7.42,141.75,38.5,71.9
2026-01-27T11:00:00Z,MC-03,Line-C,HeatTreat,73.88,2.46,7.0,140.11,18.4,56.4
2026-01-27T11:00:00Z,MC-04,Line-C,HeatTreat,65.97,3.15,8.76,122.19,53.3,10.8
2026-01-27T11:00:00Z,MD-01,Line-D,Assembly,61.1,1.4,8.21,134.74,19.7,54.0
2026-01-27T11:00:00Z,MD-02,Line-D,Assembly,66.37,6.96,8.94,138.43,23.8,12.8
2026-01-27T11:00:00Z,MD-03,Line-D,Assembly,63.78,3.92,7.98,142.82,25.4,40.8
2026-01-27T11:00:00Z,MD-04,Line-D,Assembly,70.3,2.83,8.86,127.19,23.9,29.5
2026-01-27T12:00:00Z,MA-01,Line-A,Press,71.4,4.24,7.69,125.36,19.6,53.4
2026-01-27T12:00:00Z,MA-02,Line-A,Press,75.78,4.07,8.94,146.47,26.2,52.9
2026-01-27T12:00:00Z,MA-03,Line-A,Press,68.17,3.78,6.36,137.92,28.3,44.2
2026-01-27T12:00:00Z,MA-04,Line-A,Press,69.35,3.02,7.83,117.31,9.9,22.3
2026-01-27T12:00:00Z,MB-01,Line-B,CNC,84.53,5.31,8.03,107.73,10.6,91.5
2026-01-27T12:00:00Z,MB-02,Line-B,CNC,68.36,1.4,8.56,157.19,37.8,60.0
2026-01-27T12:00:00Z,MB-03,Line-B,CNC,71.11,3.95,7.9,119.03,18.0,53.5
2026-01-27T12:00:00Z,MB-04,Line-B,CNC,72.4,2.59,7.3,98.72,20.9,47.0
2026-01-27T12:00:00Z,MC-01,Line-C,HeatTreat,73.69,2.46,8.03,125.59,16.9,52.2
2026-01-27T12:00:00Z,MC-02,Line-C,HeatTreat,68.81,3.91,8.03,105.34,31.9,36.6
2026-01-27T12:00:00Z,MC-03,Line-C,HeatTreat,69.71,3.96,6.82,128.34,20.3,64.4
2026-01-27T12:00:00Z,MC-04,Line-C,HeatTreat,85.71,4.53,8.28,137.07,36.5,26.5
2026-01-27T12:00:00Z,MD-01,Line-D,Assembly,69.34,2.67,8.09,117.82,26.9,8.6
2026-01-27T12:00:00Z,MD-02,Line-D,Assembly,72.05,3.74,7.04,89.81,18.5,48.2
2026-01-27T12:00:00Z,MD-03,Line-D,Assembly,78.2,7.12,8.47,100.86,16.9,64.2
2026-01-27T12:00:00Z,MD-04,Line-D,Assembly,69.23,3.2,6.6,139.66,16.5,23.2
2026-01-27T13:00:00Z,MA-01,Line-A,Press,67.86,3.18,9.0,103.79,30.5,67.2
2026-01-27T13:00:00Z,MA-02,Line-A,Press,69.25,4.13,8.36,130.6,27.4,50.6
2026-01-27T13:00:00Z,MA-03,Line-A,Press,70.19,5.12,8.79,114.32,17.7,32.2
2026-01-27T13:00:00Z,MA-04,Line-A,Press,69.82,3.31,8.98,121.84,43.6,68.2
2026-01-27T13:00:00Z,MB-01,Line-B,CNC,70.82,5.95,8.43,100.45,20.9,67.0
2026-01-27T13:00:00Z,MB-02,Line-B,CNC,68.48,2.44,6.79,105.45,18.2,70.6
2026-01-27T13:00:00Z,MB-03,Line-B,CNC,69.9,1.63,7.5,130.03,34.6,31.7
2026-01-27T13:00:00Z,MB-04,Line-B,CNC,85.24,2.98,6.42,108.37,20.4,28.9
2026-01-27T13:00:00Z,MC-01,Line-C,HeatTreat,72.08,4.18,6.79,113.64,7.9,24.8
2026-01-27T13:00:00Z,MC-02,Line-C,HeatTreat,67.92,3.53,7.38,85.5,47.3,50.6
2026-01-27T13:00:00Z,MC-03,Line-C,HeatTreat,70.26,5.49,9.75,147.84,28.0,22.8
2026-01-27T13:00:00Z,MC-04,Line-C,HeatTreat,73.79,5.06,8.28,132.62,46.4,61.2
2026-01-27T13:00:00Z,MD-01,Line-D,Assembly,71.96,6.9,9.67,130.18,19.6,33.9
2026-01-27T13:00:00Z,MD-02,Line-D,Assembly,75.5,4.25,7.56,124.08,23.5,19.4
2026-01-27T13:00:00Z,MD-03,Line-D,Assembly,69.31,3.73,8.19,135.82,2,49.5
2026-01-27T13:00:00Z,MD-04,Line-D,Assembly,64.73,4.24,8.1,120.54,8.5,45.2
2026-01-27T14:00:00Z,MA-01,Line-A,Press,72.09,3.66,8.46,97.79,27.9,41.4
2026-01-27T14:00:00Z,MA-02,Line-A,Press,68.06,3.15,11.08,100.06,29.7,37.5
2026-01-27T14:00:00Z,MA-03,Line-A,Press,68.73,3.91,8.34,134.86,42.1,12.3
2026-01-27T14:00:00Z,MA-04,Line-A,Press,70.36,3.66,10.17,113.2,5.9,62.5
2026-01-27T14:00:00Z,MB-01,Line-B,CNC,71.55,4.89,6.61,102.81,26.2,52.0
2026-01-27T14:00:00Z,MB-02,Line-B,CNC,65.83,3.52,7.62,128.19,5.2,47.0
2026-01-27T14:00:00Z,MB-03,Line-B,CNC,72.11,2.21,7.8,130.18,43.8,47.0
2026-01-27T14:00:00Z,MB-04,Line-B,CNC,77.7,2.59,8.41,120.49,16.0,75.2
2026-01-27T14:00:00Z,MC-01,Line-C,HeatTreat,72.72,4.58,7.71,123.78,29.7,48.1
2026-01-27T14:00:00Z,MC-02,Line-C,HeatTreat,72.08,5.84,9.47,140.73,30.6,44.0
2026-01-27T14:00:00Z,MC-03,Line-C,HeatTreat,75.86,3.46,8.89,115.61,23.9,61.7
2026-01-27T14:00:00Z,MC-04,Line-C,HeatTreat,64.31,4.62,8.51,121.03,12.1,61.6
2026-01-27T14:00:00Z,MD-01,Line-D,Assembly,71.57,5.52,7.65,120.4,31.1,45.3
2026-01-27T14:00:00Z,MD-02,Line-D,Assembly,66.18,3.92,8.17,116.42,25.3,50.0
2026-01-27T14:00:00Z,MD-03,Line-D,Assembly,70.98,4.32,6.35,112.74,25.2,35.6
2026-01-27T14:00:00Z,MD-04,Line-D,Assembly,71.3,3.26,6.68,149.5,23.4,27.8
2026-01-27T15:00:00Z,MA-01,Line-A,Press,60.88,4.5,6.36,118.83,23.3,24.5
2026-01-27T15:00:00Z,MA-02,Line-A,Press,78.8,3.52,8.1,103.61,19.8,66.0
2026-01-27T15:00:00Z,MA-03,Line-A,Press,79.48,1.91,9.89,121.61,25.0,47.4
2026-01-27T15:00:00Z,MA-04,Line-A,Press,74.82,2.55,9.18,104.94,12.4,46.8
2026-01-27T15:00:00Z,MB-01,Line-B,CNC,74.22,4.24,9.2,117.56,32.5,31.2
2026-01-27T15:00:00Z,MB-02,Line-B,CNC,68.75,4.59,8.65,125.35,27.2,39.0
2026-01-27T15:00:00Z,MB-03,Line-B,CNC,66.62,3.89,7.56,116.56,32.7,23.7
2026-01-27T15:00:00Z,MB-04,Line-B,CNC,77.29,5.06,8.3,119.62,29.6,51.1
2026-01-27T15:00:00Z,MC-01,Line-C,HeatTreat,70.83,5.07,8.82,98.15,27.4,25.3
2026-01-27T15:00:00Z,MC-02,Line-C,HeatTreat,75.53,2.92,7.95,127.75,24.8,60.8
2026-01-27T15:00:00Z,MC-03,Line-C,HeatTreat,77.14,3.2,8.14,153.09,39.0,69.4
2026-01-27T15:00:00Z,MC-04,Line-C,HeatTreat,73.73,3.41,8.76,130.86,29.6,55.7
2026-01-27T15:00:00Z,MD-01,Line-D,Assembly,73.62,3.74,8.81,119.25,25.8,92.4
2026-01-27T15:00:00Z,MD-02,Line-D,Assembly,76.0,8.07,8.4,125.86,9.8,50.5
2026-01-27T15:00:00Z,MD-03,Line-D,Assembly,72.26,3.46,9.74,116.62,40.2,6.7
2026-01-27T15:00:00Z,MD-04,Line-D,Assembly,66.8,4.05,8.65,99.28,17.3,38.1
2026-01-27T16:00:00Z,MA-01,Line-A,Press,68.24,4.37,8.25,85.2,64.7,19.8
2026-01-27T16:00:00Z,MA-02,Line-A,Press,69.54,3.17,7.6,139.31,25.9,20.6
2026-01-27T16:00:00Z,MA-03,Line-A,Press,63.14,4.53,7.92,92.77,31.6,50.6
2026-01-27T16:00:00Z,MA-04,Line-A,Press,67.04,2.41,6.34,75.03,6.7,38.3
2026-01-27T16:00:00Z,MB-01,Line-B,CNC,67.48,3.31,6.68,79.92,28.5,52.4
2026-01-27T16:00:00Z,MB-02,Line-B,CNC,84.23,6.32,6.77,100.73,1.6,68.8
2026-01-27T16:00:00Z,MB-03,Line-B,CNC,70.19,5.39,9.63,110.87,11.2,55.6
2026-01-27T16:00:00Z,MB-04,Line-B,CNC,75.36,5.59,8.09,126.25,43.5,30.7
2026-01-27T16:00:00Z,MC-01,Line-C,HeatTreat,70.52,5.69,6.54,111.08,27.4,39.4
2026-01-27T16:00:00Z,MC-02,Line-C,HeatTreat,66.6,1.45,7.51,126.01,26.2,30.4
2026-01-27T16:00:00Z,MC-03,Line-C,HeatTreat,67.43,4.29,7.9,125.36,12.3,16.3
2026-01-27T16:00:00Z,MC-04,Line-C,HeatTreat,71.86,1.76,5.72,122.99,2,56.2
2026-01-27T16:00:00Z,MD-01,Line-D,Assembly,70.52,2.67,6.59,126.09,22.2,24.2
2026-01-27T16:00:00Z,MD-02,Line-D,Assembly,64.26,2.16,9.75,101.41,4.3,56.6
2026-01-27T16:00:00Z,MD-03,Line-D,Assembly,67.39,3.96,6.86,129.1,14.1,69.9
2026-01-27T16:00:00Z,MD-04,Line-D,Assembly,65.22,1.66,8.55,118.65,3.8,70.4
2026-01-27T17:00:00Z,MA-01,Line-A,Press,69.83,5.65,8.52,116.24,22.4,3.3
2026-01-27T17:00:00Z,MA-02,Line-A,Press,70.02,3.15,8.63,97.08,26.3,43.3
2026-01-27T17:00:00Z,MA-03,Line-A,Press,64.33,4.72,8.23,104.6,19.3,45.5
2026-01-27T17:00:00Z,MA-04,Line-A,Press,64.77,3.99,8.6,98.96,50.0,35.9
2026-01-27T17:00:00Z,MB-01,Line-B,CNC,69.53,1.52,7.46,133.69,31.7,51.1
2026-01-27T17:00:00Z,MB-02,Line-B,CNC,72.83,2.42,7.65,108.09,27.5,57.4
2026-01-27T17:00:00Z,MB-03,Line-B,CNC,70.27,3.8,8.84,139.43,45.6,8.0
2026-01-27T17:00:00Z,MB-04,Line-B,CNC,66.93,4.85,8.51,126.72,13.6,13.9
2026-01-27T17:00:00Z,MC-01,Line-C,HeatTreat,77.22,6.37,7.51,115.75,27.3,70.7
2026-01-27T17:00:00Z,MC-02,Line-C,HeatTreat,70.82,4.66,7.53,153.52,34.2,53.2
2026-01-27T17:00:00Z,MC-03,Line-C,HeatTreat,73.67,2.58,6.57,120.54,20.3,11.2
2026-01-27T17:00:00Z,MC-04,Line-C,HeatTreat,67.61,4.12,7.23,146.58,33.1,76.1
2026-01-27T17:00:00Z,MD-01,Line-D,Assembly,77.3,3.62,8.93,146.22,27.2,52.3
2026-01-27T17:00:00Z,MD-02,Line-D,Assembly,72.59,6.56,8.55,97.65,15.9,34.8
2026-01-27T17:00:00Z,MD-03,Line-D,Assembly,72.58,3.65,8.53,94.74,3.1,18.5
2026-01-27T17:00:00Z,MD-04,Line-D,Assembly,58.73,4.71,8.24,112.69,25.3,23.1
2026-01-27T18:00:00Z,MA-01,Line-A,Press,66.12,1.73,7.05,115.52,24.9,25.3
2026-01-27T18:00:00Z,MA-02,Line-A,Press,76.02,4.4,8.12,112.85,14.5,47.1
2026-01-27T18:00:00Z,MA-03,Line-A,Press,78.11,7.29,7.18,129.75,8.7,72.9
2026-01-27T18:00:00Z,MA-04,Line-A,Press,74.39,2.67,9.43,131.38,42.9,25.7
2026-01-27T18:00:00Z,MB-01,Line-B,CNC,61.96,3.05,7.04,118.71,22.0,73.2
2026-01-27T18:00:00Z,MB-02,Line-B,CNC,61.37,3.87,8.76,135.5,20.2,31.3
2026-01-27T18:00:00Z,MB-03,Line-B,CNC,71.48,3.97,8.68,110.13,27.0,87.1
2026-01-27T18:00:00Z,MB-04,Line-B,CNC,72.06,2.43,8.64,117.84,12.9,0
2026-01-27T18:00:00Z,MC-01,Line-C,HeatTreat,71.67,1.4,7.25,122.27,39.0,29.9
2026-01-27T18:00:00Z,MC-02,Line-C,HeatTreat,79.99,2.69,8.34,110.39,21.4,30.4
2026-01-27T18:00:00Z,MC-03,Line-C,HeatTreat,69.4,5.06,6.88,85.29,20.0,29.0
2026-01-27T18:00:00Z,MC-04,Line-C,HeatTreat,73.69,6.34,5.73,150.23,21.4,16.4
2026-01-27T18:00:00Z,MD-01,Line-D,Assembly,65.77,2.51,8.05,111.98,3.1,35.6
2026-01-27T18:00:00Z,MD-02,Line-D,Assembly,67.43,1.71,8.45,120.12,24.6,60.4
2026-01-27T18:00:00Z,MD-03,Line-D,Assembly,80.46,4.13,7.68,76.33,22.6,16.0
2026-01-27T18:00:00Z,MD-04,Line-D,Assembly,69.38,4.71,10.22,103.05,39.3,37.0
2026-01-27T19:00:00Z,MA-01,Line-A,Press,63.31,4.21,8.93,110.86,35.3,42.9
2026-01-27T19:00:00Z,MA-02,Line-A,Press,76.59,2.95,7.98,105.61,24.8,28.6
2026-01-27T19:00:00Z,MA-03,Line-A,Press,74.95,2.43,9.04,125.03,13.3,53.1
2026-01-27T19:00:00Z,MA-04,Line-A,Press,72.16,3.25,8.19,96.41,25.6,43.9
2026-01-27T19:00:00Z,MB-01,Line-B,CNC,74.41,5.67,6.95,105.21,27.4,29.7
2026-01-27T19:00:00Z,MB-02,Line-B,CNC,73.35,8.81,6.42,132.58,19.6,36.3
2026-01-27T19:00:00Z,MB-03,Line-B,CNC,73.57,7.35,8.16,138.3,2,31.4
2026-01-27T19:00:00Z,MB-04,Line-B,CNC,61.32,2.71,7.99,104.99,26.5,40.2
2026-01-27T19:00:00Z,MC-01,Line-C,HeatTreat,77.54,6.35,7.68,114.04,8.3,54.4
2026-01-27T19:00:00Z,MC-02,Line-C,HeatTreat,71.21,2.62,9.89,119.5,4.5,76.2
2026-01-27T19:00:00Z,MC-03,Line-C,HeatTreat,73.05,4.35,8.23,98.5,30.8,68.6
2026-01-27T19:00:00Z,MC-04,Line-C,HeatTreat,68.04,3.42,9.1,117.86,47.6,27.9
2026-01-27T19:00:00Z,MD-01,Line-D,Assembly,67.78,3.39,7.85,121.47,2.3,2.9
2026-01-27T19:00:00Z,MD-02,Line-D,Assembly,63.94,4.68,7.28,113.19,16.4,17.6
2026-01-27T19:00:00Z,MD-03,Line-D,Assembly,68.28,3.12,7.65,142.39,34.6,11.6
2026-01-27T19:00:00Z,MD-04,Line-D,Assembly,66.32,3.99,9.57,104.65,46.7,37.5
2026-01-27T20:00:00Z,MA-01,Line-A,Press,63.69,2.85,9.45,116.5,28.1,23.0
2026-01-27T20:00:00Z,MA-02,Line-A,Press,63.91,1.7,8.19,135.68,48.5,61.3
2026-01-27T20:00:00Z,MA-03,Line-A,Press,65.03,3.21,7.98,145.07,26.2,6.8
2026-01-27T20:00:00Z,MA-04,Line-A,Press,66.49,6.28,8.05,70.11,6.7,31.9
2026-01-27T20:00:00Z,MB-01,Line-B,CNC,72.95,1.4,9.26,126.92,10.3,13.7
2026-01-27T20:00:00Z,MB-02,Line-B,CNC,69.29,3.92,8.81,127.65,32.6,66.8
2026-01-27T20:00:00Z,MB-03,Line-B,CNC,67.01,2.13,7.45,118.22,15.2,46.9
2026-01-27T20:00:00Z,MB-04,Line-B,CNC,65.95,2.45,6.47,121.72,9.1,61.6
2026-01-27T20:00:00Z,MC-01,Line-C,HeatTreat,74.11,3.59,8.09,138.85,38.1,66.1
2026-01-27T20:00:00Z,MC-02,Line-C,HeatTreat,76.71,3.47,6.62,157.94,24.3,76.2
2026-01-27T20:00:00Z,MC-03,Line-C,HeatTreat,69.16,3.87,9.84,104.4,12.8,40.3
2026-01-27T20:00:00Z,MC-04,Line-C,HeatTreat,75.9,5.49,10.2,119.38,20.2,47.6
2026-01-27T20:00:00Z,MD-01,Line-D,Assembly,70.01,4.01,8.51,132.73,19.9,63.6
2026-01-27T20:00:00Z,MD-02,Line-D,Assembly,68.07,2.55,6.84,134.79,27.9,50.9
2026-01-27T20:00:00Z,MD-03,Line-D,Assembly,71.34,5.54,8.28,116.49,14.5,74.0
2026-01-27T20:00:00Z,MD-04,Line-D,Assembly,74.45,2.98,9.13,96.5,2,40.1
2026-01-27T21:00:00Z,MA-01,Line-A,Press,65.13,3.05,6.97,96.83,26.1,25.0
2026-01-27T21:00:00Z,MA-02,Line-A,Press,67.71,2.63,8.07,123.9,32.5,54.6
2026-01-27T21:00:00Z,MA-03,Line-A,Press,69.85,3.59,8.49,70.37,14.1,45.0
2026-01-27T21:00:00Z,MA-04,Line-A,Press,66.49,1.41,9.1,71.91,39.8,38.0
2026-01-27T21:00:00Z,MB-01,Line-B,CNC,69.04,2.55,8.19,106.53,49.2,65.7
2026-01-27T21:00:00Z,MB-02,Line-B,CNC,67.26,3.22,9.6,121.23,7.3,63.3
2026-01-27T21:00:00Z,MB-03,Line-B,CNC,71.17,4.03,6.94,91.63,21.0,87.2
2026-01-27T21:00:00Z,MB-04,Line-B,CNC,87.64,6.99,9.76,158.03,17.3,56.8
2026-01-27T21:00:00Z,MC-01,Line-C,HeatTreat,74.54,7.12,7.28,76.05,6.4,31.6
2026-01-27T21:00:00Z,MC-02,Line-C,HeatTreat,66.08,6.67,10.01,137.54,35.0,49.4
2026-01-27T21:00:00Z,MC-03,Line-C,HeatTreat,68.72,3.71,6.39,118.21,18.6,30.5
2026-01-27T21:00:00Z,MC-04,Line-C,HeatTreat,63.89,1.88,7.41,132.97,27.4,49.5
2026-01-27T21:00:00Z,MD-01,Line-D,Assembly,86.45,4.59,8.47,97.33,5.1,79.8
2026-01-27T21:00:00Z,MD-02,Line-D,Assembly,75.92,4.23,7.54,117.71,18.7,44.0
2026-01-27T21:00:00Z,MD-03,Line-D,Assembly,71.48,3.39,6.06,93.42,27.9,43.3
2026-01-27T21:00:00Z,MD-04,Line-D,Assembly,73.25,1.94,7.24,117.61,26.9,36.8
2026-01-27T22:00:00Z,MA-01,Line-A,Press,61.13,2.48,8.34,150.77,18.8,66.4
2026-01-27T22:00:00Z,MA-02,Line-A,Press,69.43,2.89,7.19,118.28,20.5,31.8
2026-01-27T22:00:00Z,MA-03,Line-A,Press,72.3,2.76,8.88,88.11,51.7,6.6
2026-01-27T22:00:00Z,MA-04,Line-A,Press,78.27,2.82,7.55,125.23,26.3,48.1
2026-01-27T22:00:00Z,MB-01,Line-B,CNC,75.8,5.77,8.69,133.31,29.8,30.9
2026-01-27T22:00:00Z,MB-02,Line-B,CNC,75.39,2.31,8.56,116.67,13.5,39.1
2026-01-27T22:00:00Z,MB-03,Line-B,CNC,67.78,3.55,8.03,93.23,22.7,96.2
2026-01-27T22:00:00Z,MB-04,Line-B,CNC,71.64,1.4,8.99,100.33,16.9,25.5
2026-01-27T22:00:00Z,MC-01,Line-C,HeatTreat,77.03,3.78,8.27,90.01,38.4,20.4
2026-01-27T22:00:00Z,MC-02,Line-C,HeatTreat,81.51,3.05,9.96,154.49,24.6,25.1
2026-01-27T22:00:00Z,MC-03,Line-C,HeatTreat,90.76,4.67,7.72,117.23,27.4,63.9
2026-01-27T22:00:00Z,MC-04,Line-C,HeatTreat,75.28,1.4,9.33,136.78,11.4,55.4
2026-01-27T22:00:00Z,MD-01,Line-D,Assembly,70.59,4.55,6.88,116.12,40.4,64.4
2026-01-27T22:00:00Z,MD-02,Line-D,Assembly,69.61,3.54,7.79,110.52,32.4,5.3
