timestamp,machine_id,line,status,temperature_c,vibration_mm_s,power_kw,operator
2026-01-25T08:00:00Z,MC-04,Line-C,DOWN,67.48,8.37,28.53,Reid
2026-01-25T08:00:00Z,MD-01,Line-D,DOWN,70.46,8.16,47.49,Patel
2026-01-25T08:00:00Z,MD-02,Line-D,RUNNING,77.62,4.53,32.93,Diaz
2026-01-25T08:00:00Z,MD-03,Line-D,RUNNING,82.62,3.22,20.2,Reid
2026-01-25T08:00:00Z,MD-04,Line-D,DOWN,75.93,7.83,43.04,Chen
2026-01-25T09:00:00Z,MA-01,Line-A,ALARM,75.76,8.23,37.84,Chen
2026-01-25T09:00:00Z,MA-02,Line-A,RUNNING,80.83,4.19,17.76,Diaz
2026-01-25T09:00:00Z,MA-03,Line-A,RUNNING,69.3,5.16,33.19,Chen
2026-01-25T09:00:00Z,MA-04,Line-A,RUNNING,66.02,6.49,27.63,Patel
2026-01-25T09:00:00Z,MB-01,Line-B,RUNNING,72.82,5.28,27.65,Patel
2026-01-25T09:00:00Z,MB-02,Line-B,RUNNING,72.48,3.06,35.18,Nguyen
2026-01-25T09:00:00Z,MB-03,Line-B,RUNNING,63.49,7.4,43.26,Patel
2026-01-25T09:00:00Z,MB-04,Line-B,RUNNING,82.38,6.17,36.97,Patel
2026-01-25T09:00:00Z,MC-01,Line-C,RUNNING,77.97,3.89,22.02,Alvarez
2026-01-25T09:00:00Z,MC-02,Line-C,RUNNING,72.94,4.51,40.43,Patel
2026-01-25T09:00:00Z,MC-03,Line-C,RUNNING,80.63,5.06,39.56,Morris
2026-01-25T09:00:00Z,MC-04,Line-C,RUNNING,67.68,6.04,29.45,Alvarez
2026-01-25T09:00:00Z,MD-01,Line-D,RUNNING,71.99,3.8,45.12,Chen
2026-01-25T09:00:00Z,MD-02,Line-D,RUNNING,82.59,3.2,43.12,Morris
2026-01-25T09:00:00Z,MD-03,Line-D,RUNNING,64.26,5.04,42.27,Patel
2026-01-25T09:00:00Z,MD-04,Line-D,RUNNING,79.79,3.2,14.17,Morris
2026-01-25T10:00:00Z,MA-01,Line-A,RUNNING,73.61,5.9,33.12,Chen
2026-01-25T10:00:00Z,MA-02,Line-A,ALARM,70.9,8.08,24.01,Reid
2026-01-25T10:00:00Z,MA-03,Line-A,RUNNING,82.51,4.16,17.96,Reid
2026-01-25T10:00:00Z,MA-04,Line-A,RUNNING,81.48,2.47,24.48,Morris
2026-01-25T10:00:00Z,MB-01,Line-B,RUNNING,70.58,5.9,25.08,Nguyen
2026-01-25T10:00:00Z,MB-02,Line-B,RUNNING,81.94,2.14,24.2,Morris
2026-01-25T10:00:00Z,MB-03,Line-B,RUNNING,68.6,7.58,29.73,Diaz
2026-01-25T10:00:00Z,MB-04,Line-B,RUNNING,73.68,7.37,36.0,Chen
2026-01-25T10:00:00Z,MC-01,Line-C,RUNNING,81.99,2.81,43.17,Chen
2026-01-25T10:00:00Z,MC-02,Line-C,RUNNING,67.85,7.99,36.59,Reid
2026-01-25T10:00:00Z,MC-03,Line-C,RUNNING,70.98,6.32,28.83,Reid
2026-01-25T10:00:00Z,MC-04,Line-C,RUNNING,82.64,7.7,18.36,Chen
2026-01-25T10:00:00Z,MD-01,Line-D,RUNNING,66.48,5.28,40.73,Alvarez
2026-01-25T10:00:00Z,MD-02,Line-D,DOWN,73.37,8.06,15.79,Reid
2026-01-25T10:00:00Z,MD-03,Line-D,RUNNING,70.82,4.54,23.33,Diaz
2026-01-25T10:00:00Z,MD-04,Line-D,ALARM,85.28,5.19,37.93,Nguyen
2026-01-25T11:00:00Z,MA-01,Line-A,RUNNING,84.3,3.68,49.74,Alvarez
2026-01-25T11:00:00Z,MA-02,Line-A,RUNNING,70.75,3.36,27.56,Reid
2026-01-25T11:00:00Z,MA-03,Line-A,RUNNING,77.81,5.75,39.48,Chen
2026-01-25T11:00:00Z,MA-04,Line-A,DOWN,85.2,5.16,30.63,Reid
2026-01-25T11:00:00Z,MB-01,Line-B,RUNNING,81.81,5.44,17.34,Chen
2026-01-25T11:00:00Z,MB-02,Line-B,RUNNING,78.0,6.79,22.3,Alvarez
2026-01-25T11:00:00Z,MB-03,Line-B,RUNNING,70.83,5.24,25.78,Morris
2026-01-25T11:00:00Z,MB-04,Line-B,RUNNING,71.81,4.53,23.18,Alvarez
2026-01-25T11:00:00Z,MC-01,Line-C,RUNNING,82.12,8.16,25.86,Chen
2026-01-25T11:00:00Z,MC-02,Line-C,RUNNING,81.42,8.09,17.46,Patel
2026-01-25T11:00:00Z,MC-03,Line-C,RUNNING,74.14,6.35,16.69,Nguyen
2026-01-25T11:00:00Z,MC-04,Line-C,RUNNING,69.09,4.16,24.27,Morris
2026-01-25T11:00:00Z,MD-01,Line-D,DOWN,85.94,8.39,41.42,Patel
2026-01-25T11:00:00Z,MD-02,Line-D,RUNNING,64.78,4.14,44.42,Reid
2026-01-25T11:00:00Z,MD-03,Line-D,RUNNING,63.74,5.31,22.68,Alvarez
2026-01-25T11:00:00Z,MD-04,Line-D,RUNNING,65.56,4.0,27.3,Patel
2026-01-25T12:00:00Z,MA-01,Line-A,RUNNING,63.24,2.68,24.0,Alvarez
2026-01-25T12:00:00Z,MA-02,Line-A,RUNNING,68.46,3.73,44.99,Alvarez
2026-01-25T12:00:00Z,MA-03,Line-A,RUNNING,65.4,6.68,29.75,Morris
2026-01-25T12:00:00Z,MA-04,Line-A,RUNNING,82.0,5.89,49.06,Chen
2026-01-25T12:00:00Z,MB-01,Line-B,RUNNING,85.55,3.28,33.9,Reid
2026-01-25T12:00:00Z,MB-02,Line-B,RUNNING,70.35,7.78,31.87,Chen
2026-01-25T12:00:00Z,MB-03,Line-B,RUNNING,81.5,5.64,36.72,Alvarez
2026-01-25T12:00:00Z,MB-04,Line-B,RUNNING,72.94,3.98,42.93,Alvarez
2026-01-25T12:00:00Z,MC-01,Line-C,DOWN,82.34,8.19,31.33,Alvarez
2026-01-25T12:00:00Z,MC-02,Line-C,RUNNING,63.26,7.66,21.14,Alvarez
2026-01-25T12:00:00Z,MC-03,Line-C,RUNNING,71.33,7.6,41.12,Nguyen
2026-01-25T12:00:00Z,MC-04,Line-C,RUNNING,75.22,3.79,14.13,Reid
2026-01-25T12:00:00Z,MD-01,Line-D,DOWN,67.81,8.35,21.87,Diaz
2026-01-25T12:00:00Z,MD-02,Line-D,RUNNING,81.35,4.71,36.19,Patel
2026-01-25T12:00:00Z,MD-03,Line-D,RUNNING,64.05,6.45,30.42,Nguyen
2026-01-25T12:00:00Z,MD-04,Line-D,RUNNING,67.9,6.58,49.39,Diaz
2026-01-25T13:00:00Z,MA-01,Line-A,RUNNING,72.56,3.27,35.98,Diaz
2026-01-25T13:00:00Z,MA-02,Line-A,RUNNING,72.41,5.84,45.17,Nguyen
2026-01-25T13:00:00Z,MA-03,Line-A,DOWN,70.37,8.36,28.13,Diaz
2026-01-25T13:00:00Z,MA-04,Line-A,RUNNING,70.22,5.34,41.29,Reid
2026-01-25T13:00:00Z,MB-01,Line-B,RUNNING,66.06,3.61,37.5,Alvarez
2026-01-25T13:00:00Z,MB-02,Line-B,RUNNING,69.49,4.23,23.41,Reid
2026-01-25T13:00:00Z,MB-03,Line-B,RUNNING,64.39,7.3,43.32,Patel
2026-01-25T13:00:00Z,MB-04,Line-B,RUNNING,84.18,8.09,30.41,Nguyen
2026-01-25T13:00:00Z,MC-01,Line-C,RUNNING,78.71,3.44,33.01,Diaz
2026-01-25T13:00:00Z,MC-02,Line-C,RUNNING,77.5,7.38,14.16,Patel
2026-01-25T13:00:00Z,MC-03,Line-C,RUNNING,73.96,6.43,43.67,Reid
2026-01-25T13:00:00Z,MC-04,Line-C,RUNNING,76.19,3.37,34.42,Alvarez
2026-01-25T13:00:00Z,MD-01,Line-D,RUNNING,63.48,6.05,45.2,Diaz
2026-01-25T13:00:00Z,MD-02,Line-D,RUNNING,66.59,3.83,26.77,Nguyen
2026-01-25T13:00:00Z,MD-03,Line-D,RUNNING,67.91,5.52,26.72,Morris
2026-01-25T13:00:00Z,MD-04,Line-D,RUNNING,63.07,2.7,29.36,Reid
2026-01-25T14:00:00Z,MA-01,Line-A,RUNNING,70.99,8.19,41.8,Reid
2026-01-25T14:00:00Z,MA-02,Line-A,RUNNING,66.4,4.77,14.53,Reid
2026-01-25T14:00:00Z,MA-03,Line-A,RUNNING,80.07,4.27,46.37,Morris
2026-01-25T14:00:00Z,MA-04,Line-A,RUNNING,68.83,5.09,16.7,Alvarez
2026-01-25T14:00:00Z,MB-01,Line-B,RUNNING,66.46,6.09,31.37,Patel
2026-01-25T14:00:00Z,MB-02,Line-B,RUNNING,71.23,7.51,20.25,Nguyen
2026-01-25T14:00:00Z,MB-03,Line-B,RUNNING,82.91,3.67,16.32,Diaz
2026-01-25T14:00:00Z,MB-04,Line-B,ALARM,84.86,5.53,24.98,Patel
2026-01-25T14:00:00Z,MC-01,Line-C,RUNNING,77.39,6.17,33.87,Nguyen
2026-01-25T14:00:00Z,MC-02,Line-C,RUNNING,75.39,7.01,44.92,Alvarez
2026-01-25T14:00:00Z,MC-03,Line-C,RUNNING,83.91,7.25,48.84,Diaz
2026-01-25T14:00:00Z,MC-04,Line-C,RUNNING,72.0,5.41,24.58,Patel
2026-01-25T14:00:00Z,MD-01,Line-D,RUNNING,81.53,3.9,39.88,Patel
2026-01-25T14:00:00Z,MD-02,Line-D,RUNNING,81.7,4.54,39.21,Nguyen
2026-01-25T14:00:00Z,MD-03,Line-D,RUNNING,80.06,2.49,39.19,Reid
2026-01-25T14:00:00Z,MD-04,Line-D,RUNNING,75.29,7.5,46.05,Diaz
2026-01-25T15:00:00Z,MA-01,Line-A,DOWN,84.76,7.66,44.1,Diaz
2026-01-25T15:00:00Z,MA-02,Line-A,RUNNING,74.61,5.1,28.58,Diaz
2026-01-25T15:00:00Z,MA-03,Line-A,RUNNING,66.76,2.66,48.55,Reid
2026-01-25T15:00:00Z,MA-04,Line-A,ALARM,84.55,8.17,36.01,Chen
2026-01-25T15:00:00Z,MB-01,Line-B,RUNNING,69.31,3.57,31.49,Diaz
2026-01-25T15:00:00Z,MB-02,Line-B,RUNNING,79.79,6.99,41.83,Nguyen
2026-01-25T15:00:00Z,MB-03,Line-B,IDLE,64.57,4.42,29.33,Patel
2026-01-25T15:00:00Z,MB-04,Line-B,RUNNING,74.24,7.6,15.08,Chen
2026-01-25T15:00:00Z,MC-01,Line-C,RUNNING,74.2,6.18,20.42,Nguyen
2026-01-25T15:00:00Z,MC-02,Line-C,RUNNING,72.52,4.08,24.18,Alvarez
2026-01-25T15:00:00Z,MC-03,Line-C,RUNNING,74.37,7.34,44.23,Chen
2026-01-25T15:00:00Z,MC-04,Line-C,RUNNING,72.16,4.4,46.98,Chen
2026-01-25T15:00:00Z,MD-01,Line-D,RUNNING,71.41,5.1,28.47,Diaz
2026-01-25T15:00:00Z,MD-02,Line-D,RUNNING,76.45,6.56,24.46,Diaz
2026-01-25T15:00:00Z,MD-03,Line-D,ALARM,77.89,8.33,47.09,Reid
2026-01-25T15:00:00Z,MD-04,Line-D,RUNNING,63.59,3.0,22.13,Chen
2026-01-25T16:00:00Z,MA-01,Line-A,IDLE,63.36,6.11,36.26,Chen
2026-01-25T16:00:00Z,MA-02,Line-A,RUNNING,73.78,2.55,50.64,Nguyen
2026-01-25T16:00:00Z,MA-03,Line-A,RUNNING,64.46,2.72,27.94,Diaz
2026-01-25T16:00:00Z,MA-04,Line-A,IDLE,68.33,5.75,21.28,Reid
2026-01-25T16:00:00Z,MB-01,Line-B,RUNNING,69.95,2.25,18.71,Diaz
2026-01-25T16:00:00Z,MB-02,Line-B,ALARM,84.38,7.07,40.39,Nguyen
2026-01-25T16:00:00Z,MB-03,Line-B,RUNNING,72.02,8.22,47.05,Patel
2026-01-25T16:00:00Z,MB-04,Line-B,RUNNING,75.04,6.76,16.12,Morris
2026-01-25T16:00:00Z,MC-01,Line-C,RUNNING,81.0,6.51,15.63,Patel
2026-01-25T16:00:00Z,MC-02,Line-C,IDLE,73.5,5.53,44.05,Alvarez
2026-01-25T16:00:00Z,MC-03,Line-C,RUNNING,80.34,3.02,48.96,Diaz
2026-01-25T16:00:00Z,MC-04,Line-C,RUNNING,72.4,7.2,26.43,Alvarez
2026-01-25T16:00:00Z,MD-01,Line-D,RUNNING,72.18,6.8,31.59,Morris
2026-01-25T16:00:00Z,MD-02,Line-D,IDLE,78.91,7.52,25.87,Diaz
2026-01-25T16:00:00Z,MD-03,Line-D,RUNNING,64.43,3.04,42.42,Reid
2026-01-25T16:00:00Z,MD-04,Line-D,RUNNING,76.08,7.06,38.45,Alvarez
2026-01-25T17:00:00Z,MA-01,Line-A,RUNNING,75.66,2.35,39.93,Morris
2026-01-25T17:00:00Z,MA-02,Line-A,DOWN,75.37,8.14,35.12,Morris
2026-01-25T17:00:00Z,MA-03,Line-A,RUNNING,70.98,2.65,47.22,Nguyen
2026-01-25T17:00:00Z,MA-04,Line-A,RUNNING,64.89,2.03,29.71,Nguyen
2026-01-25T17:00:00Z,MB-01,Line-B,RUNNING,63.56,3.76,21.63,Reid
2026-01-25T17:00:00Z,MB-02,Line-B,RUNNING,69.01,4.37,39.81,Reid
2026-01-25T17:00:00Z,MB-03,Line-B,RUNNING,68.74,3.05,26.81,Diaz
2026-01-25T17:00:00Z,MB-04,Line-B,DOWN,67.49,8.13,49.77,Nguyen
2026-01-25T17:00:00Z,MC-01,Line-C,RUNNING,74.49,7.41,23.08,Chen
2026-01-25T17:00:00Z,MC-02,Line-C,IDLE,83.96,5.7,31.66,Diaz
2026-01-25T17:00:00Z,MC-03,Line-C,RUNNING,76.52,5.79,41.59,Patel
2026-01-25T17:00:00Z,MC-04,Line-C,RUNNING,82.05,4.41,29.23,Diaz
2026-01-25T17:00:00Z,MD-01,Line-D,RUNNING,76.01,2.47,46.16,Alvarez
2026-01-25T17:00:00Z,MD-02,Line-D,RUNNING,71.0,7.8,34.41,Alvarez
2026-01-25T17:00:00Z,MD-03,Line-D,RUNNING,77.37,5.76,35.41,Patel
2026-01-25T17:00:00Z,MD-04,Line-D,RUNNING,63.37,2.8,18.54,Morris
2026-01-25T18:00:00Z,MA-01,Line-A,RUNNING,82.26,2.05,49.45,Alvarez
2026-01-25T18:00:00Z,MA-02,Line-A,RUNNING,66.49,3.43,34.37,Chen
2026-01-25T18:00:00Z,MA-03,Line-A,RUNNING,68.62,3.44,23.22,Morris
2026-01-25T18:00:00Z,MA-04,Line-A,RUNNING,71.02,4.6,22.57,Morris
2026-01-25T18:00:00Z,MB-01,Line-B,RUNNING,76.95,3.06,44.65,Nguyen
2026-01-25T18:00:00Z,MB-02,Line-B,RUNNING,80.94,5.73,19.29,Reid
2026-01-25T18:00:00Z,MB-03,Line-B,RUNNING,65.17,5.76,16.69,Diaz
2026-01-25T18:00:00Z,MB-04,Line-B,RUNNING,65.5,2.79,48.56,Morris
2026-01-25T18:00:00Z,MC-01,Line-C,RUNNING,78.15,5.94,14.77,Patel
2026-01-25T18:00:00Z,MC-02,Line-C,RUNNING,72.34,3.13,37.63,Patel
2026-01-25T18:00:00Z,MC-03,Line-C,RUNNING,66.21,4.58,14.89,Patel
2026-01-25T18:00:00Z,MC-04,Line-C,RUNNING,76.23,4.69,31.76,Morris
2026-01-25T18:00:00Z,MD-01,Line-D,RUNNING,66.58,3.6,50.84,Morris
2026-01-25T18:00:00Z,MD-02,Line-D,RUNNING,71.58,5.6,34.13,Chen
2026-01-25T18:00:00Z,MD-03,Line-D,RUNNING,75.53,6.6,32.9,Morris
2026-01-25T18:00:00Z,MD-04,Line-D,RUNNING,63.96,4.16,16.05,Nguyen
2026-01-25T19:00:00Z,MA-01,Line-A,RUNNING,81.13,2.32,15.35,Diaz
2026-01-25T19:00:00Z,MA-02,Line-A,RUNNING,82.3,4.1,23.73,Nguyen
2026-01-25T19:00:00Z,MA-03,Line-A,RUNNING,80.29,3.27,16.37,Chen
2026-01-25T19:00:00Z,MA-04,Line-A,RUNNING,73.51,8.1,39.43,Morris
2026-01-25T19:00:00Z,MB-01,Line-B,RUNNING,64.77,8.26,21.73,Diaz
2026-01-25T19:00:00Z,MB-02,Line-B,RUNNING,82.32,5.39,50.47,Chen
2026-01-25T19:00:00Z,MB-03,Line-B,ALARM,85.11,6.25,40.54,Nguyen
2026-01-25T19:00:00Z,MB-04,Line-B,RUNNING,66.49,2.86,29.36,Nguyen
2026-01-25T19:00:00Z,MC-01,Line-C,RUNNING,76.22,5.02,21.18,Alvarez
2026-01-25T19:00:00Z,MC-02,Line-C,RUNNING,73.53,4.18,22.51,Nguyen
2026-01-25T19:00:00Z,MC-03,Line-C,RUNNING,66.46,2.82,47.58,Reid
2026-01-25T19:00:00Z,MC-04,Line-C,RUNNING,78.3,4.93,15.59,Alvarez
2026-01-25T19:00:00Z,MD-01,Line-D,ALARM,69.35,8.3,21.06,Diaz
2026-01-25T19:00:00Z,MD-02,Line-D,RUNNING,69.16,3.8,25.49,Patel
2026-01-25T19:00:00Z,MD-03,Line-D,RUNNING,80.5,3.63,26.3,Diaz
2026-01-25T19:00:00Z,MD-04,Line-D,ALARM,84.52,7.38,20.66,Nguyen
2026-01-25T20:00:00Z,MA-01,Line-A,RUNNING,71.88,2.7,19.59,Diaz
2026-01-25T20:00:00Z,MA-02,Line-A,RUNNING,73.0,5.99,19.62,Patel
2026-01-25T20:00:00Z,MA-03,Line-A,RUNNING,77.75,3.27,28.94,Nguyen
2026-01-25T20:00:00Z,MA-04,Line-A,RUNNING,72.4,7.0,17.57,Alvarez
2026-01-25T20:00:00Z,MB-01,Line-B,DOWN,68.96,7.89,46.74,Nguyen
2026-01-25T20:00:00Z,MB-02,Line-B,RUNNING,71.3,3.22,28.26,Diaz
2026-01-25T20:00:00Z,MB-03,Line-B,RUNNING,66.26,6.91,44.69,Chen
2026-01-25T20:00:00Z,MB-04,Line-B,RUNNING,76.52,7.72,20.94,Patel
2026-01-25T20:00:00Z,MC-01,Line-C,DOWN,81.27,8.18,36.38,Patel
2026-01-25T20:00:00Z,MC-02,Line-C,RUNNING,71.19,5.47,50.76,Chen
2026-01-25T20:00:00Z,MC-03,Line-C,RUNNING,78.98,3.66,44.91,Morris
2026-01-25T20:00:00Z,MC-04,Line-C,RUNNING,72.31,6.66,50.02,Chen
2026-01-25T20:00:00Z,MD-01,Line-D,RUNNING,73.18,2.32,48.61,Morris
2026-01-25T20:00:00Z,MD-02,Line-D,ALARM,84.42,7.83,34.27,Morris
2026-01-25T20:00:00Z,MD-03,Line-D,RUNNING,73.4,4.52,18.24,Alvarez
2026-01-25T20:00:00Z,MD-04,Line-D,RUNNING,71.43,7.58,46.5,Patel
2026-01-25T21:00:00Z,MA-01,Line-A,RUNNING,78.75,3.58,16.64,Patel
2026-01-25T21:00:00Z,MA-02,Line-A,RUNNING,73.6,7.8,35.13,Nguyen
2026-01-25T21:00:00Z,MA-03,Line-A,RUNNING,68.67,2.85,23.88,Diaz
2026-01-25T21:00:00Z,MA-04,Line-A,RUNNING,63.19,4.61,34.64,Patel
2026-01-25T21:00:00Z,MB-01,Line-B,IDLE,63.76,5.47,23.77,Alvarez
2026-01-25T21:00:00Z,MB-02,Line-B,RUNNING,72.22,5.09,47.44,Chen
2026-01-25T21:00:00Z,MB-03,Line-B,RUNNING,84.42,6.6,27.18,Alvarez
2026-01-25T21:00:00Z,MB-04,Line-B,RUNNING,76.96,2.45,38.8,Chen
2026-01-25T21:00:00Z,MC-01,Line-C,DOWN,85.27,7.96,46.18,Patel
2026-01-25T21:00:00Z,MC-02,Line-C,RUNNING,73.69,2.45,31.15,Chen
2026-01-25T21:00:00Z,MC-03,Line-C,RUNNING,63.97,8.01,48.49,Chen
2026-01-25T21:00:00Z,MC-04,Line-C,RUNNING,65.81,6.56,40.87,Reid
2026-01-25T21:00:00Z,MD-01,Line-D,RUNNING,63.83,7.3,44.45,Patel
2026-01-25T21:00:00Z,MD-02,Line-D,RUNNING,74.34,6.53,16.9,Reid
2026-01-25T21:00:00Z,MD-03,Line-D,RUNNING,71.46,4.48,30.65,Diaz
2026-01-25T21:00:00Z,MD-04,Line-D,RUNNING,68.92,3.96,38.29,Chen
2026-01-25T22:00:00Z,MA-01,Line-A,RUNNING,77.96,4.49,22.13,Chen
2026-01-25T22:00:00Z,MA-02,Line-A,RUNNING,66.56,2.57,17.47,Reid
2026-01-25T22:00:00Z,MA-03,Line-A,RUNNING,70.31,3.71,48.38,Morris
2026-01-25T22:00:00Z,MA-04,Line-A,RUNNING,74.88,4.87,42.09,Reid
2026-01-25T22:00:00Z,MB-01,Line-B,RUNNING,78.68,4.96,38.79,Nguyen
2026-01-25T22:00:00Z,MB-02,Line-B,RUNNING,66.97,2.66,39.17,Nguyen
2026-01-25T22:00:00Z,MB-03,Line-B,RUNNING,82.58,2.73,46.86,Alvarez
2026-01-25T22:00:00Z,MB-04,Line-B,RUNNING,73.87,7.79,15.7,Alvarez
2026-01-25T22:00:00Z,MC-01,Line-C,RUNNING,72.27,3.78,48.21,Diaz
2026-01-25T22:00:00Z,MC-02,Line-C,RUNNING,68.73,6.09,41.14,Nguyen
2026-01-25T22:00:00Z,MC-03,Line-C,RUNNING,63.67,2.5,38.65,Nguyen
2026-01-25T22:00:00Z,MC-04,Line-C,RUNNING,85.39,7.25,36.35,Diaz
2026-01-25T22:00:00Z,MD-01,Line-D,RUNNING,71.52,3.18,30.89,Chen
2026-01-25T22:00:00Z,MD-02,Line-D,RUNNING,70.58,7.39,45.94,Nguyen
2026-01-25T22:00:00Z,MD-03,Line-D,RUNNING,74.08,7.65,42.16,Patel
2026-01-25T22:00:00Z,MD-04,Line-D,ALARM,78.49,8.29,16.6,Nguyen
2026-01-25T23:00:00Z,MA-01,Line-A,RUNNING,66.0,3.25,35.72,Alvarez
2026-01-25T23:00:00Z,MA-02,Line-A,RUNNING,79.16,4.95,42.77,Diaz
2026-01-25T23:00:00Z,MA-03,Line-A,ALARM,68.52,8.11,25.9,Alvarez
2026-01-25T23:00:00Z,MA-04,Line-A,RUNNING,81.53,2.26,31.77,Diaz
2026-01-25T23:00:00Z,MB-01,Line-B,RUNNING,71.5,3.75,26.5,Reid
2026-01-25T23:00:00Z,MB-02,Line-B,ALARM,65.01,8.01,14.88,Nguyen
2026-01-25T23:00:00Z,MB-03,Line-B,RUNNING,82.14,6.52,30.92,Chen
2026-01-25T23:00:00Z,MB-04,Line-B,RUNNING,71.4,6.56,25.7,Patel
2026-01-25T23:00:00Z,MC-01,Line-C,RUNNING,76.95,3.21,49.69,Chen
2026-01-25T23:00:00Z,MC-02,Line-C,RUNNING,67.99,7.2,37.29,Morris
2026-01-25T23:00:00Z,MC-03,Line-C,RUNNING,79.38,5.72,40.27,Morris
2026-01-25T23:00:00Z,MC-04,Line-C,RUNNING,78.7,7.91,41.96,Nguyen
2026-01-25T23:00:00Z,MD-01,Line-D,RUNNING,74.73,4.42,40.54,Patel
2026-01-25T23:00:00Z,MD-02,Line-D,RUNNING,63.88,7.53,41.73,Diaz
2026-01-25T23:00:00Z,MD-03,Line-D,RUNNING,82.38,7.78,40.96,Nguyen
2026-01-25T23:00:00Z,MD-04,Line-D,RUNNING,77.96,5.27,47.1,Nguyen
2026-01-26T00:00:00Z,MA-01,Line-A,RUNNING,70.86,2.76,46.33,Chen
2026-01-26T00:00:00Z,MA-02,Line-A,RUNNING,64.04,3.21,47.77,Patel
2026-01-26T00:00:00Z,MA-03,Line-A,RUNNING,73.76,6.92,17.12,Reid
2026-01-26T00:00:00Z,MA-04,Line-A,RUNNING,77.03,2.4,15.83,Diaz
2026-01-26T00:00:00Z,MB-01,Line-B,RUNNING,64.63,5.73,17.11,Chen
2026-01-26T00:00:00Z,MB-02,Line-B,RUNNING,72.02,7.79,22.86,Nguyen
2026-01-26T00:00:00Z,MB-03,Line-B,RUNNING,63.0,5.99,18.08,Chen
2026-01-26T00:00:00Z,MB-04,Line-B,RUNNING,81.79,4.62,43.2,Morris
2026-01-26T00:00:00Z,MC-01,Line-C,RUNNING,74.77,3.92,16.6,Chen
2026-01-26T00:00:00Z,MC-02,Line-C,RUNNING,83.02,5.7,33.57,Reid
2026-01-26T00:00:00Z,MC-03,Line-C,RUNNING,69.07,3.96,38.91,Chen
2026-01-26T00:00:00Z,MC-04,Line-C,RUNNING,80.63,7.42,36.85,Morris
2026-01-26T00:00:00Z,MD-01,Line-D,DOWN,85.24,2.61,46.89,Chen
2026-01-26T00:00:00Z,MD-02,Line-D,RUNNING,65.0,5.41,39.42,Alvarez
2026-01-26T00:00:00Z,MD-03,Line-D,RUNNING,70.33,6.32,19.57,Morris
2026-01-26T00:00:00Z,MD-04,Line-D,RUNNING,81.58,3.99,35.77,Alvarez
2026-01-26T01:00:00Z,MA-01,Line-A,RUNNING,69.84,6.01,29.99,Nguyen
2026-01-26T01:00:00Z,MA-02,Line-A,RUNNING,69.25,6.46,44.47,Diaz
2026-01-26T01:00:00Z,MA-03,Line-A,RUNNING,65.09,7.31,42.17,Diaz
2026-01-26T01:00:00Z,MA-04,Line-A,DOWN,73.6,8.31,21.39,Chen
2026-01-26T01:00:00Z,MB-01,Line-B,RUNNING,65.83,5.46,35.16,Alvarez
2026-01-26T01:00:00Z,MB-02,Line-B,DOWN,82.32,7.81,23.7,Chen
2026-01-26T01:00:00Z,MB-03,Line-B,RUNNING,63.21,6.51,34.35,Alvarez
2026-01-26T01:00:00Z,MB-04,Line-B,RUNNING,82.66,4.17,39.8,Diaz
2026-01-26T01:00:00Z,MC-01,Line-C,RUNNING,72.39,2.86,18.21,Chen
2026-01-26T01:00:00Z,MC-02,Line-C,RUNNING,75.88,4.32,27.56,Alvarez
2026-01-26T01:00:00Z,MC-03,Line-C,RUNNING,83.6,2.71,47.2,Reid
2026-01-26T01:00:00Z,MC-04,Line-C,ALARM,69.83,7.88,14.59,Nguyen
2026-01-26T01:00:00Z,MD-01,Line-D,RUNNING,77.08,5.92,38.26,Nguyen
2026-01-26T01:00:00Z,MD-02,Line-D,RUNNING,64.62,5.59,22.56,Nguyen
2026-01-26T01:00:00Z,MD-03,Line-D,ALARM,70.05,8.16,20.19,Alvarez
2026-01-26T01:00:00Z,MD-04,Line-D,RUNNING,78.68,2.97,32.92,Reid
2026-01-26T02:00:00Z,MA-01,Line-A,RUNNING,71.24,6.29,14.05,Patel
2026-01-26T02:00:00Z,MA-02,Line-A,RUNNING,81.57,7.77,44.61,Patel
2026-01-26T02:00:00Z,MA-03,Line-A,RUNNING,83.83,6.67,28.83,Morris
2026-01-26T02:00:00Z,MA-04,Line-A,RUNNING,82.2,8.07,32.37,Patel
2026-01-26T02:00:00Z,MB-01,Line-B,RUNNING,80.5,2.97,24.39,Chen
2026-01-26T02:00:00Z,MB-02,Line-B,RUNNING,63.54,5.73,39.44,Morris
2026-01-26T02:00:00Z,MB-03,Line-B,RUNNING,74.73,7.14,22.61,Diaz
2026-01-26T02:00:00Z,MB-04,Line-B,RUNNING,66.32,2.99,25.64,Nguyen
2026-01-26T02:00:00Z,MC-01,Line-C,RUNNING,80.14,3.93,47.13,Reid
2026-01-26T02:00:00Z,MC-02,Line-C,RUNNING,70.4,7.7,34.27,Alvarez
2026-01-26T02:00:00Z,MC-03,Line-C,RUNNING,80.04,5.09,45.93,Reid
2026-01-26T02:00:00Z,MC-04,Line-C,RUNNING,66.73,2.23,22.65,Morris
2026-01-26T02:00:00Z,MD-01,Line-D,ALARM,72.0,8.14,43.34,Patel
2026-01-26T02:00:00Z,MD-02,Line-D,DOWN,78.75,8.32,43.17,Diaz
2026-01-26T02:00:00Z,MD-03,Line-D,RUNNING,73.96,6.76,37.69,Chen
2026-01-26T02:00:00Z,MD-04,Line-D,RUNNING,69.61,3.73,21.31,Chen
